user_id,age,gender,city,product_category,price,quantity,payment_method,purchase_time,delivery_days,rating,total_spent
U01195,17,M,Palembang,Home,231000,1,E-Wallet,2024-04-23 03:22:29,5,4,231000
U03076,46,F,Palembang,Sports,288000,2,E-Wallet,2024-03-31 14:35:19,4,4,576000
U00905,32,F,Jakarta,Home,425000,1,PayLater,2024-01-07 22:52:55,3,5,425000
U04598,42,M,Bandung,Fashion,348000,2,Transfer,2024-02-26 06:53:15,1,5,696000
U04895,20,M,Makassar,Fashion,388000,2,PayLater,2024-01-28 10:57:24,4,4,776000
U02905,17,M,Yogyakarta,Electronics,3679000,1,E-Wallet,2024-06-10 03:11:38,4,5,3679000
U03301,33,F,Palembang,Food,70000,1,E-Wallet,2024-05-16 16:52:19,3,5,70000
U01124,20,F,Jakarta,Beauty,37000,3,Credit Card,2024-06-28 09:49:22,1,5,111000
U05239,32,F,Makassar,Electronics,540000,3,Transfer,2024-05-19 13:01:32,6,4,1620000
U04317,20,M,Surabaya,Beauty,282000,1,Transfer,2024-04-28 06:15:32,7,4,282000
U03058,32,M,Jakarta,Automotive,1349000,3,PayLater,2024-05-23 14:04:03,1,5,4047000
U02271,33,F,Jakarta,Fashion,331000,2,E-Wallet,2024-04-04 15:26:00,3,5,662000
U02725,48,M,Makassar,Fashion,119000,2,Credit Card,2024-02-11 20:45:51,5,4,238000
U02259,17,M,Makassar,Automotive,504000,2,PayLater,2024-04-16 06:27:58,8,3,1008000
U03863,30,M,Makassar,Sports,292000,1,E-Wallet,2024-06-14 08:17:13,6,4,292000
U00931,25,M,Denpasar,Electronics,845000,1,Transfer,2024-02-29 12:46:21,5,5,845000
U03647,32,M,Medan,Food,59000,1,COD,2024-05-05 02:34:21,1,4,59000
U04982,38,F,Jakarta,Sports,1751000,1,Transfer,2024-05-07 11:38:37,2,5,1751000
U04358,27,M,Makassar,Home,295000,3,Transfer,2024-02-10 17:08:17,8,4,885000
U01272,35,M,Jakarta,Beauty,313000,1,Credit Card,2024-02-05 06:37:40,4,4,313000
U03813,22,F,Palembang,Home,225000,2,E-Wallet,2024-02-23 19:55:28,6,4,450000
U00798,36,M,Jakarta,Toys,64000,2,Credit Card,2024-06-14 15:18:36,3,5,128000
U05377,53,M,Semarang,Fashion,423000,1,E-Wallet,2024-01-12 21:59:51,5,4,423000
U03135,30,M,Makassar,Sports,332000,1,E-Wallet,2024-02-28 15:49:37,6,4,332000
U03464,39,F,Medan,Health,344000,4,E-Wallet,2024-05-19 07:32:04,2,5,1376000
U02588,28,F,Medan,Food,140000,3,E-Wallet,2024-01-31 04:05:52,7,3,420000
U00417,44,M,Yogyakarta,Toys,156000,1,E-Wallet,2024-01-20 10:45:07,1,4,156000
U05884,17,M,Balikpapan,Fashion,543000,4,Credit Card,2024-04-21 00:53:24,8,3,2172000
U04134,41,M,Jakarta,Fashion,114000,1,PayLater,2024-05-26 07:30:01,2,4,114000
U02356,32,F,Bandung,Health,75000,3,E-Wallet,2024-04-08 10:26:44,3,4,225000
U04942,28,F,Jakarta,Electronics,3668000,1,E-Wallet,2024-04-09 13:39:07,2,5,3668000
U00898,31,F,Surabaya,Fashion,71000,3,Transfer,2024-03-20 18:10:09,1,4,213000
U00053,24,M,Makassar,Home,417000,1,E-Wallet,2024-05-06 07:57:25,8,4,417000
U00606,47,F,Denpasar,Food,119000,1,Transfer,2024-03-14 09:49:22,4,4,119000
U03678,29,M,Medan,Beauty,317000,1,Transfer,2024-03-07 23:52:48,4,5,317000
U04548,29,M,Surabaya,Fashion,156000,1,E-Wallet,2024-06-24 18:16:00,5,5,156000
U00461,48,M,Makassar,Electronics,3510000,1,PayLater,2024-04-06 05:58:32,4,4,3510000
U00775,36,F,Bandung,Food,22000,1,E-Wallet,2024-02-23 23:53:02,3,5,22000
U05955,35,F,Jakarta,Home,262000,1,PayLater,2024-02-20 18:04:54,5,4,262000
U05257,26,F,Makassar,Home,491000,2,Transfer,2024-05-10 14:47:43,4,4,982000
U05492,39,M,Semarang,Beauty,164000,2,E-Wallet,2024-02-09 11:40:13,6,4,328000
U04031,38,M,Medan,Home,200000,2,E-Wallet,2024-03-11 02:08:07,6,4,400000
U03328,25,M,Surabaya,Fashion,781000,3,Transfer,2024-05-28 04:14:38,4,4,2343000
U05157,31,F,Palembang,Books,26000,1,Transfer,2024-02-17 17:07:35,3,4,26000
U05774,22,M,Jakarta,Electronics,1799000,1,PayLater,2024-03-17 22:32:46,4,5,1799000
U03323,17,F,Yogyakarta,Fashion,243000,1,E-Wallet,2024-05-16 20:29:00,5,4,243000
U02695,33,M,Surabaya,Books,29000,3,COD,2024-01-09 20:26:32,3,5,87000
U03519,42,F,Jakarta,Fashion,535000,1,E-Wallet,2024-02-04 01:25:34,4,4,535000
U05379,35,F,Denpasar,Home,249000,2,PayLater,2024-02-27 10:23:30,3,4,498000
U05443,22,F,Jakarta,Fashion,227000,2,Transfer,2024-04-12 04:50:50,2,4,454000
U05985,44,F,Jakarta,Home,526000,1,COD,2024-04-08 03:40:57,1,4,526000
U00485,23,F,Surabaya,Food,18000,4,Transfer,2024-05-04 05:45:38,6,5,72000
U04188,24,F,Jakarta,Health,66000,3,E-Wallet,2024-03-31 03:31:44,3,5,198000
U01188,28,M,Denpasar,Food,149000,2,Transfer,2024-03-22 03:42:19,6,4,298000
U03728,40,F,Balikpapan,Beauty,120000,1,E-Wallet,2024-01-16 14:57:30,4,4,120000
U05455,39,M,Palembang,Automotive,95000,1,E-Wallet,2024-05-27 22:56:14,14,3,95000
U03997,17,M,Jakarta,Beauty,102000,1,PayLater,2024-04-22 15:54:34,4,4,102000
U02993,31,M,Surabaya,Home,408000,1,Transfer,2024-05-26 14:19:50,2,5,408000
U01710,21,M,Bandung,Home,487000,2,COD,2024-02-18 13:39:41,3,4,974000
U01990,34,M,Denpasar,Home,103000,1,COD,2024-04-19 02:40:18,8,4,103000
U04274,20,M,Makassar,Toys,185000,1,E-Wallet,2024-01-10 06:34:53,6,4,185000
U04346,30,F,Surabaya,Electronics,967000,1,PayLater,2024-05-07 08:00:29,1,4,967000
U04861,26,F,Surabaya,Automotive,738000,2,COD,2024-03-20 12:59:59,1,5,1476000
U03639,29,M,Jakarta,Beauty,180000,4,E-Wallet,2024-02-11 06:56:53,1,5,720000
U02715,33,F,Balikpapan,Toys,251000,3,E-Wallet,2024-03-20 22:58:31,6,4,753000
U04187,51,M,Palembang,Electronics,4627000,1,E-Wallet,2024-01-06 18:31:27,11,3,4627000
U00339,34,F,Jakarta,Automotive,2930000,1,E-Wallet,2024-02-13 23:09:06,4,4,2930000
U01662,29,M,Jakarta,Electronics,783000,1,E-Wallet,2024-01-22 10:06:10,1,4,783000
U05969,33,M,Medan,Sports,296000,1,E-Wallet,2024-05-25 23:49:11,4,5,296000
U04265,29,M,Balikpapan,Food,84000,6,E-Wallet,2024-04-05 15:21:55,2,4,504000
U03695,38,F,Jakarta,Sports,354000,1,PayLater,2024-01-04 13:50:47,2,5,354000
U04876,21,M,Makassar,Beauty,20000,5,Transfer,2024-05-04 14:15:39,4,5,100000
U00170,23,F,Medan,Fashion,185000,2,Credit Card,2024-04-05 15:37:17,6,3,370000
U04234,35,F,Jakarta,Home,992000,1,E-Wallet,2024-05-19 13:09:08,2,4,992000
U03100,35,F,Balikpapan,Fashion,79000,1,E-Wallet,2024-06-02 17:58:16,5,4,79000
U04615,31,M,Denpasar,Home,488000,1,Transfer,2024-04-28 10:07:23,5,3,488000
U05518,36,M,Yogyakarta,Books,26000,1,E-Wallet,2024-06-29 05:39:50,2,5,26000
U03013,18,M,Yogyakarta,Electronics,3184000,1,PayLater,2024-05-27 13:54:26,3,5,3184000
U02611,36,F,Balikpapan,Home,495000,1,E-Wallet,2024-01-23 14:38:50,7,4,495000
U02474,18,F,Bandung,Beauty,84000,3,Credit Card,2024-01-04 09:57:32,2,4,252000
U05256,20,M,Jakarta,Fashion,158000,2,Transfer,2024-06-02 21:29:59,1,4,316000
U03762,30,F,Jakarta,Health,49000,2,Credit Card,2024-05-19 10:59:47,1,4,98000
U02689,37,F,Bandung,Home,846000,3,COD,2024-01-16 01:14:09,2,4,2538000
U04805,28,M,Palembang,Fashion,121000,3,Transfer,2024-02-15 15:41:11,2,5,363000
U01291,33,M,Jakarta,Electronics,2458000,2,Credit Card,2024-05-17 11:13:30,6,4,4916000
U02036,55,M,Bandung,Home,213000,1,Transfer,2024-06-17 04:28:32,2,5,213000
U00107,47,M,Jakarta,Food,232000,1,E-Wallet,2024-01-08 19:20:09,1,4,232000
U02608,17,F,Yogyakarta,Fashion,632000,2,COD,2024-02-29 05:12:50,4,4,1264000
U02186,44,M,Denpasar,Electronics,7395000,2,E-Wallet,2024-04-05 07:15:34,4,3,14790000
U01689,33,F,Palembang,Home,1938000,1,E-Wallet,2024-05-14 02:20:34,10,4,1938000
U00006,28,M,Jakarta,Beauty,81000,3,COD,2024-02-10 22:22:52,3,4,243000
U00523,24,F,Jakarta,Electronics,932000,3,PayLater,2024-03-21 05:34:32,3,5,2796000
U05775,33,F,Palembang,Beauty,522000,2,Credit Card,2024-01-05 10:22:20,2,4,1044000
U03344,41,F,Jakarta,Health,128000,5,Transfer,2024-04-14 10:32:04,1,5,640000
U03896,39,M,Jakarta,Health,253000,3,COD,2024-01-19 03:29:23,1,3,759000
U00066,42,F,Bandung,Automotive,409000,1,E-Wallet,2024-02-14 09:23:37,1,5,409000
U03411,24,M,Semarang,Toys,124000,1,E-Wallet,2024-05-06 20:04:30,4,4,124000
U02982,41,M,Surabaya,Fashion,379000,3,E-Wallet,2024-03-28 17:06:05,2,4,1137000
U04594,17,F,Yogyakarta,Electronics,436000,2,E-Wallet,2024-06-09 21:56:07,6,4,872000
U05589,41,F,Jakarta,Food,86000,2,Credit Card,2024-02-11 09:39:28,1,4,172000
U02816,37,M,Semarang,Beauty,182000,4,E-Wallet,2024-04-10 12:27:48,2,4,728000
U05097,38,M,Jakarta,Toys,130000,2,Credit Card,2024-05-16 20:36:59,1,5,260000
U05759,25,M,Balikpapan,Fashion,215000,1,Transfer,2024-06-07 05:55:02,9,4,215000
U02018,17,M,Bandung,Food,56000,6,E-Wallet,2024-05-02 21:19:36,1,5,336000
U01743,31,M,Jakarta,Beauty,149000,4,E-Wallet,2024-05-06 00:17:15,1,4,596000
U05721,26,M,Jakarta,Food,81000,5,E-Wallet,2024-04-07 07:24:22,2,4,405000
U03510,25,F,Bandung,Food,28000,2,E-Wallet,2024-05-07 08:28:50,2,5,56000
U04082,24,F,Makassar,Fashion,1401000,4,Transfer,2024-06-08 02:23:30,5,4,5604000
U03535,49,M,Yogyakarta,Health,122000,2,Transfer,2024-04-01 15:17:09,1,5,244000
U05137,34,F,Jakarta,Food,45000,1,E-Wallet,2024-03-27 19:47:34,1,4,45000
U05586,23,F,Bandung,Home,1631000,1,PayLater,2024-01-18 14:48:23,3,4,1631000
U02783,19,F,Bandung,Fashion,58000,1,E-Wallet,2024-01-27 21:11:27,2,3,58000
U00363,29,F,Jakarta,Home,1620000,1,Transfer,2024-01-16 11:51:26,4,5,1620000
U03282,30,M,Bandung,Fashion,226000,1,Transfer,2024-06-15 10:01:50,1,4,226000
U01635,27,F,Surabaya,Fashion,146000,1,E-Wallet,2024-02-01 14:11:58,4,4,146000
U00525,23,F,Surabaya,Fashion,96000,3,E-Wallet,2024-03-30 16:24:49,5,4,288000
U04927,26,M,Semarang,Electronics,712000,2,E-Wallet,2024-02-04 01:37:05,4,5,1424000
U01723,37,F,Jakarta,Home,329000,2,PayLater,2024-06-07 02:51:04,4,5,658000
U00420,31,M,Jakarta,Food,60000,3,COD,2024-04-15 02:15:13,2,4,180000
U04229,32,F,Jakarta,Automotive,977000,1,PayLater,2024-06-14 22:59:51,4,4,977000
U03865,27,F,Surabaya,Electronics,2086000,1,E-Wallet,2024-02-09 15:04:36,3,4,2086000
U01068,40,M,Jakarta,Electronics,1211000,1,E-Wallet,2024-03-02 02:20:47,4,4,1211000
U01401,21,M,Medan,Automotive,1615000,1,Transfer,2024-01-25 11:47:08,3,4,1615000
U01420,35,M,Semarang,Electronics,11256000,1,E-Wallet,2024-06-24 18:47:42,8,3,11256000
U03134,43,F,Palembang,Electronics,4931000,1,E-Wallet,2024-03-30 18:42:04,5,4,4931000
U03637,27,M,Medan,Fashion,164000,2,PayLater,2024-01-07 03:05:16,5,5,328000
U05941,18,F,Palembang,Toys,269000,3,Transfer,2024-03-03 14:50:01,1,4,807000
U04003,30,F,Jakarta,Toys,282000,4,PayLater,2024-01-21 06:47:21,1,4,1128000
U00630,40,F,Bandung,Food,153000,5,E-Wallet,2024-05-01 14:36:32,1,5,765000
U04417,32,M,Semarang,Sports,305000,2,Transfer,2024-02-14 22:20:34,1,4,610000
U05251,21,M,Bandung,Home,212000,1,E-Wallet,2024-03-13 02:26:30,7,3,212000
U01835,24,M,Medan,Automotive,1398000,1,Credit Card,2024-01-06 02:54:58,5,4,1398000
U05319,28,M,Makassar,Electronics,2301000,1,Transfer,2024-04-20 16:36:00,2,4,2301000
U05001,26,F,Palembang,Toys,87000,1,Transfer,2024-02-26 02:27:29,4,4,87000
U04132,30,M,Bandung,Fashion,347000,1,COD,2024-01-08 23:51:35,1,5,347000
U02354,18,F,Makassar,Food,181000,3,Transfer,2024-05-10 00:06:17,5,4,543000
U05687,41,M,Balikpapan,Fashion,130000,1,Credit Card,2024-06-16 16:48:32,3,4,130000
U03056,22,M,Yogyakarta,Sports,207000,2,Transfer,2024-04-25 14:52:41,4,4,414000
U02941,39,M,Medan,Sports,395000,1,COD,2024-01-13 10:59:55,9,4,395000
U00012,26,M,Jakarta,Home,673000,1,Credit Card,2024-02-14 00:17:53,1,5,673000
U02131,34,M,Bandung,Sports,367000,2,PayLater,2024-03-22 21:55:42,4,5,734000
U03104,40,M,Bandung,Beauty,279000,2,COD,2024-01-07 18:15:29,6,5,558000
U01432,37,M,Surabaya,Books,120000,4,E-Wallet,2024-01-02 13:16:32,5,4,480000
U03158,31,F,Jakarta,Fashion,430000,1,Transfer,2024-02-26 17:27:46,7,4,430000
U05864,17,F,Balikpapan,Food,30000,5,COD,2024-04-23 21:23:13,5,4,150000
U01435,28,F,Jakarta,Electronics,733000,2,PayLater,2024-03-16 00:26:15,2,5,1466000
U00957,33,M,Surabaya,Food,39000,1,Transfer,2024-06-13 03:57:55,6,4,39000
U03859,23,M,Surabaya,Sports,150000,1,E-Wallet,2024-05-17 08:02:23,2,4,150000
U04809,43,M,Jakarta,Sports,515000,2,E-Wallet,2024-01-31 09:52:38,1,5,1030000
U03635,34,M,Bandung,Sports,94000,3,E-Wallet,2024-01-01 09:23:10,2,4,282000
U03904,22,F,Surabaya,Fashion,154000,1,E-Wallet,2024-02-08 17:37:43,8,4,154000
U05376,37,F,Surabaya,Sports,317000,1,PayLater,2024-03-24 01:16:19,7,3,317000
U00241,23,M,Medan,Food,24000,4,COD,2024-05-04 02:46:23,6,4,96000
U01956,42,F,Jakarta,Health,114000,1,E-Wallet,2024-06-20 19:56:43,1,5,114000
U02013,23,M,Surabaya,Food,50000,5,E-Wallet,2024-01-13 07:21:08,2,4,250000
U04992,36,F,Bandung,Beauty,307000,2,E-Wallet,2024-03-08 09:54:22,2,5,614000
U04066,24,F,Jakarta,Books,48000,2,PayLater,2024-03-02 18:12:42,3,5,96000
U05572,25,M,Medan,Automotive,812000,1,Transfer,2024-01-25 11:29:08,9,4,812000
U02804,21,F,Semarang,Food,73000,1,E-Wallet,2024-06-15 12:46:38,1,4,73000
U03904,22,F,Surabaya,Food,49000,3,COD,2024-06-11 13:18:00,4,4,147000
U01025,46,M,Jakarta,Food,35000,2,COD,2024-06-13 15:34:46,4,4,70000
U00601,37,M,Palembang,Fashion,95000,4,Transfer,2024-02-02 23:18:46,5,4,380000
U02330,38,F,Jakarta,Beauty,477000,5,Credit Card,2024-03-15 05:29:34,4,4,2385000
U02699,36,F,Bandung,Health,148000,5,COD,2024-02-29 17:42:30,3,5,740000
U04695,28,M,Jakarta,Electronics,1388000,1,E-Wallet,2024-03-30 00:01:21,2,5,1388000
U03027,32,M,Surabaya,Home,1847000,1,PayLater,2024-01-03 09:47:32,1,5,1847000
U05981,21,M,Yogyakarta,Automotive,738000,2,E-Wallet,2024-03-19 09:11:18,6,3,1476000
U01143,29,F,Bandung,Electronics,10275000,1,PayLater,2024-02-13 01:30:58,5,4,10275000
U01012,32,M,Medan,Home,155000,1,PayLater,2024-03-24 22:26:07,4,4,155000
U05625,45,F,Bandung,Automotive,535000,1,E-Wallet,2024-04-13 15:40:46,1,4,535000
U01104,29,M,Jakarta,Automotive,242000,1,Credit Card,2024-05-27 13:01:17,1,4,242000
U01647,28,F,Yogyakarta,Home,384000,1,PayLater,2024-04-29 07:19:09,3,5,384000
U01701,33,M,Denpasar,Electronics,1584000,1,Credit Card,2024-06-29 12:55:14,7,4,1584000
U05053,33,M,Jakarta,Electronics,1256000,1,Credit Card,2024-06-06 07:10:37,3,5,1256000
U00219,26,F,Medan,Beauty,131000,2,PayLater,2024-03-28 05:36:18,3,5,262000
U03589,41,F,Jakarta,Electronics,1300000,3,Credit Card,2024-03-17 03:27:04,2,4,3900000
U00727,30,F,Bandung,Electronics,1603000,2,E-Wallet,2024-03-12 01:16:25,3,5,3206000
U05827,29,M,Surabaya,Books,58000,1,Transfer,2024-01-24 14:30:54,4,4,58000
U05586,23,F,Bandung,Books,274000,2,Transfer,2024-05-31 08:25:40,1,5,548000
U05914,34,M,Semarang,Toys,87000,1,E-Wallet,2024-01-13 00:50:04,3,4,87000
U04614,25,M,Semarang,Electronics,2009000,1,E-Wallet,2024-03-04 04:58:05,7,4,2009000
U00812,26,M,Jakarta,Fashion,92000,2,E-Wallet,2024-02-06 04:17:58,1,4,184000
U05457,24,M,Jakarta,Toys,105000,1,E-Wallet,2024-04-22 06:55:22,2,4,105000
U04910,23,F,Surabaya,Sports,232000,2,E-Wallet,2024-06-21 02:43:32,4,3,464000
U04710,30,M,Balikpapan,Toys,173000,1,COD,2024-02-11 13:45:00,7,5,173000
U04522,40,M,Semarang,Health,159000,2,Transfer,2024-01-18 03:21:23,5,4,318000
U01584,31,M,Jakarta,Automotive,291000,1,Credit Card,2024-04-11 23:53:06,1,5,291000
U05531,42,F,Palembang,Home,313000,2,PayLater,2024-05-30 03:40:16,3,5,626000
U05908,17,F,Semarang,Fashion,105000,2,Credit Card,2024-01-22 07:33:13,1,5,210000
U04038,28,M,Denpasar,Home,202000,1,Credit Card,2024-06-19 09:22:24,2,5,202000
U00883,26,F,Denpasar,Beauty,279000,4,Transfer,2024-02-18 03:17:54,4,4,1116000
U05795,27,M,Yogyakarta,Fashion,80000,1,Transfer,2024-06-03 12:38:00,2,5,80000
U00432,17,F,Jakarta,Books,105000,2,E-Wallet,2024-05-30 18:31:16,9,4,210000
U04035,23,M,Surabaya,Electronics,5685000,1,PayLater,2024-05-26 14:09:20,7,4,5685000
U05497,29,F,Surabaya,Books,232000,1,Transfer,2024-02-05 20:01:55,6,4,232000
U00948,24,F,Surabaya,Electronics,2332000,1,PayLater,2024-06-26 00:53:30,4,4,2332000
U05485,17,M,Jakarta,Home,413000,1,E-Wallet,2024-06-13 20:02:46,2,4,413000
U03908,17,F,Palembang,Automotive,1059000,2,E-Wallet,2024-04-23 18:23:43,6,2,2118000
U01668,25,M,Medan,Electronics,2243000,1,Credit Card,2024-03-21 14:05:18,5,5,2243000
U02983,37,F,Surabaya,Home,1132000,1,PayLater,2024-01-29 00:41:32,2,5,1132000
U02540,30,M,Semarang,Electronics,1577000,1,Credit Card,2024-03-20 03:16:07,7,3,1577000
U02114,21,M,Jakarta,Automotive,1274000,1,COD,2024-03-01 17:42:16,5,4,1274000
U05008,34,F,Yogyakarta,Toys,151000,3,Credit Card,2024-05-01 06:36:39,3,4,453000
U00391,22,F,Surabaya,Health,532000,2,COD,2024-01-06 07:18:04,5,4,1064000
U00083,43,M,Medan,Automotive,564000,2,Transfer,2024-03-25 12:29:18,3,4,1128000
U01003,31,M,Surabaya,Books,32000,1,Transfer,2024-04-09 04:09:35,1,4,32000
U00481,29,M,Jakarta,Fashion,223000,1,COD,2024-01-06 17:19:59,4,4,223000
U00777,23,M,Denpasar,Fashion,362000,1,COD,2024-02-12 03:54:46,4,4,362000
U04090,27,F,Makassar,Home,1308000,1,E-Wallet,2024-06-01 23:24:35,6,4,1308000
U01755,35,M,Jakarta,Beauty,62000,6,E-Wallet,2024-04-05 08:22:52,2,3,372000
U01249,32,M,Medan,Books,29000,3,Credit Card,2024-04-18 01:27:05,3,4,87000
U01137,41,M,Jakarta,Fashion,300000,1,E-Wallet,2024-03-09 17:05:01,1,4,300000
U02700,42,M,Jakarta,Electronics,2399000,1,E-Wallet,2024-01-24 16:55:01,5,3,2399000
U03257,22,M,Surabaya,Home,155000,1,E-Wallet,2024-02-12 08:32:19,6,5,155000
U01536,17,M,Surabaya,Electronics,1375000,1,Transfer,2024-01-01 20:38:19,9,3,1375000
U03245,28,F,Semarang,Sports,317000,1,E-Wallet,2024-06-26 16:21:22,4,3,317000
U00523,24,F,Jakarta,Home,744000,1,E-Wallet,2024-03-23 07:15:54,10,2,744000
U01695,31,F,Bandung,Books,74000,2,E-Wallet,2024-03-04 16:31:45,3,5,148000
U02253,17,F,Jakarta,Electronics,1276000,1,COD,2024-03-01 08:24:20,4,5,1276000
U04838,23,M,Jakarta,Health,153000,3,E-Wallet,2024-04-14 19:19:21,5,4,459000
U03610,26,F,Denpasar,Electronics,660000,2,Credit Card,2024-06-09 06:22:00,3,4,1320000
U00278,25,F,Palembang,Fashion,802000,1,E-Wallet,2024-01-21 10:16:00,5,3,802000
U00148,18,F,Yogyakarta,Sports,744000,1,E-Wallet,2024-01-27 08:01:38,3,5,744000
U04874,32,F,Balikpapan,Electronics,1059000,1,Transfer,2024-04-20 06:28:09,7,4,1059000
U05203,31,M,Yogyakarta,Electronics,792000,1,E-Wallet,2024-06-06 11:40:09,4,4,792000
U04515,28,F,Makassar,Electronics,836000,3,Transfer,2024-01-25 04:39:09,7,3,2508000
U02586,24,F,Yogyakarta,Beauty,190000,5,Credit Card,2024-04-03 22:18:42,1,5,950000
U03655,31,F,Makassar,Automotive,311000,1,E-Wallet,2024-02-11 22:29:42,5,4,311000
U03621,18,M,Medan,Home,351000,1,E-Wallet,2024-03-02 00:48:40,6,3,351000
U02440,17,M,Jakarta,Beauty,38000,6,E-Wallet,2024-03-08 04:00:42,3,5,228000
U05253,26,M,Bandung,Food,73000,3,PayLater,2024-05-01 22:18:34,2,4,219000
U00940,25,M,Yogyakarta,Electronics,2597000,2,Credit Card,2024-05-18 03:35:48,1,4,5194000
U03710,30,M,Yogyakarta,Electronics,1522000,1,PayLater,2024-04-20 12:08:12,2,4,1522000
U05724,25,M,Denpasar,Automotive,724000,1,E-Wallet,2024-06-19 13:38:50,2,5,724000
U04338,35,F,Bandung,Electronics,3023000,3,PayLater,2024-06-11 00:28:18,4,4,9069000
U05095,29,F,Bandung,Health,158000,1,Credit Card,2024-01-26 16:51:45,2,5,158000
U01224,34,M,Medan,Fashion,366000,2,Transfer,2024-04-28 18:54:52,5,4,732000
U05339,27,F,Jakarta,Sports,170000,1,Credit Card,2024-04-02 04:23:48,5,5,170000
U03364,18,F,Makassar,Health,184000,5,E-Wallet,2024-04-15 14:04:19,4,5,920000
U03024,40,F,Yogyakarta,Food,57000,1,E-Wallet,2024-01-10 02:53:54,1,4,57000
U01818,24,F,Medan,Books,231000,1,Transfer,2024-05-27 22:59:17,6,4,231000
U03373,43,F,Makassar,Food,51000,2,Credit Card,2024-02-19 06:30:59,3,4,102000
U05949,17,M,Semarang,Fashion,198000,2,E-Wallet,2024-02-02 03:30:50,4,3,396000
U00684,34,F,Jakarta,Fashion,143000,3,PayLater,2024-02-19 19:46:06,2,5,429000
U05508,17,F,Surabaya,Toys,538000,3,COD,2024-03-27 07:23:17,3,5,1614000
U01233,29,F,Bandung,Fashion,40000,1,Transfer,2024-04-10 21:32:29,1,5,40000
U03386,25,M,Jakarta,Fashion,303000,1,PayLater,2024-02-08 09:12:12,4,5,303000
U00617,31,M,Medan,Health,139000,3,Transfer,2024-04-26 05:28:30,2,4,417000
U02074,32,M,Jakarta,Fashion,186000,2,PayLater,2024-05-06 18:44:49,1,5,372000
U02911,25,F,Semarang,Food,39000,5,COD,2024-06-26 19:03:33,6,4,195000
U05108,30,M,Semarang,Health,135000,3,E-Wallet,2024-04-14 19:53:14,1,5,405000
U02018,17,M,Bandung,Food,69000,5,Transfer,2024-04-09 22:56:46,1,5,345000
U04224,41,F,Jakarta,Food,28000,1,E-Wallet,2024-01-24 14:00:34,1,4,28000
U04509,36,M,Surabaya,Toys,208000,3,COD,2024-03-01 21:30:42,4,5,624000
U02185,17,M,Jakarta,Fashion,271000,1,COD,2024-01-06 13:26:59,2,4,271000
U01358,34,F,Makassar,Fashion,108000,3,Credit Card,2024-06-29 23:50:11,3,4,324000
U04667,24,M,Semarang,Food,71000,3,Transfer,2024-03-20 15:33:38,5,4,213000
U03064,25,M,Bandung,Sports,497000,2,Transfer,2024-06-10 19:34:39,3,4,994000
U02469,36,M,Bandung,Electronics,990000,1,PayLater,2024-03-10 05:46:49,4,4,990000
U03921,47,F,Palembang,Food,21000,4,E-Wallet,2024-05-29 12:27:12,3,4,84000
U04237,43,F,Balikpapan,Food,28000,5,E-Wallet,2024-01-15 04:13:52,10,4,140000
U01940,31,M,Bandung,Fashion,233000,3,Credit Card,2024-03-26 01:15:51,3,4,699000
U03857,17,F,Surabaya,Beauty,119000,3,COD,2024-05-04 01:50:20,2,4,357000
U00051,33,M,Jakarta,Fashion,562000,2,PayLater,2024-06-13 21:33:31,1,5,1124000
U02977,41,F,Surabaya,Beauty,97000,1,Transfer,2024-05-23 09:36:33,2,4,97000
U05525,22,F,Surabaya,Home,224000,1,E-Wallet,2024-01-29 08:00:36,2,4,224000
U01361,30,F,Surabaya,Fashion,336000,1,PayLater,2024-06-06 17:25:10,4,4,336000
U03737,26,M,Surabaya,Fashion,106000,3,Transfer,2024-04-24 08:55:38,5,4,318000
U03803,19,M,Bandung,Fashion,121000,1,E-Wallet,2024-01-31 04:25:22,1,5,121000
U03803,19,M,Bandung,Electronics,1004000,1,Transfer,2024-04-07 11:24:44,9,4,1004000
U00366,26,F,Palembang,Beauty,20000,6,Transfer,2024-01-21 09:22:47,7,4,120000
U02956,46,M,Medan,Sports,575000,2,E-Wallet,2024-01-31 18:39:45,4,4,1150000
U03046,17,F,Palembang,Fashion,409000,3,E-Wallet,2024-05-20 18:55:18,4,4,1227000
U02004,27,M,Makassar,Beauty,240000,2,E-Wallet,2024-02-08 02:19:15,1,5,480000
U02902,26,M,Jakarta,Health,529000,4,COD,2024-04-30 16:47:47,4,3,2116000
U00258,24,F,Semarang,Electronics,4974000,1,Transfer,2024-05-06 20:27:40,6,3,4974000
U03460,19,M,Balikpapan,Home,331000,1,COD,2024-04-30 02:52:19,6,3,331000
U00045,17,M,Jakarta,Books,217000,2,PayLater,2024-01-09 19:38:07,1,4,434000
U00269,26,F,Medan,Electronics,1617000,1,COD,2024-06-26 13:11:10,4,3,1617000
U01335,31,F,Jakarta,Books,74000,1,E-Wallet,2024-04-11 11:04:40,5,3,74000
U00672,17,M,Medan,Health,83000,2,Transfer,2024-02-23 22:26:59,5,4,166000
U05398,37,F,Surabaya,Electronics,1436000,2,Transfer,2024-05-05 09:09:55,5,4,2872000
U03639,29,M,Jakarta,Toys,238000,3,COD,2024-02-20 01:23:22,5,4,714000
U00235,49,M,Bandung,Food,151000,6,PayLater,2024-01-06 02:36:19,1,4,906000
U03208,37,F,Jakarta,Electronics,2884000,2,Transfer,2024-06-14 18:28:04,1,4,5768000
